MUNICIPIO,CODIGO DANE INSTITUCIÓN,ESTABLECIMIENTO EDUCATIVO,CODIGO DANE SEDE,SEDE,VEREDA
RAMIRIQUÍ,115599000013,INSTITUCIÓN EDUCATIVA TECNICA JOSE IGNACIO DE MARQUEZ,215599000166,EL COMUN,EL COMUN
RAMIRIQUÍ,115599000013,INSTITUCIÓN EDUCATIVA TECNICA JOSE IGNACIO DE MARQUEZ,215599000191,FARQUENTA,FARQUENTA
RAMIRIQUÍ,115599000013,INSTITUCIÓN EDUCATIVA TECNICA JOSE IGNACIO DE MARQUEZ,215599000158,PANTANO LARGO,PANTANO LARO
RAMIRIQUÍ,115599000013,INSTITUCIÓN EDUCATIVA TECNICA JOSE IGNACIO DE MARQUEZ,215599000077,EL ROSAL,EL ROSAL
RAMIRIQUÍ,215599000123,INSTITUCIÓN EDUCATIVA NAGUATA,215599000123,INSTITUCIÓN EDUCATIVA NAGUATA SEDE PRINCIPAL,NAGUATA
RAMIRIQUÍ,215599000123,INSTITUCIÓN EDUCATIVA NAGUATA,215599000107,HERVIDEROS,HERVIDEROS
RAMIRIQUÍ,215599000123,INSTITUCIÓN EDUCATIVA NAGUATA,215599000204,FERNANDEZ,FERNANDEZ
RAMIRIQUÍ,215599000123,INSTITUCIÓN EDUCATIVA NAGUATA,215599000115,SANTUARIO,ROMASAL
RAMIRIQUÍ,215599000140,INSTITUCIÓN EDUCATIVA  AGROPECUARIA EL ESCOBAL,215599000140,INSTITUCIÓN EDUCATIVA AGOPECUARIA EL ESCOBAL SEDE PRINCIPAL,EL ESCOBAL
RAMIRIQUÍ,215599000140,INSTITUCIÓN EDUCATIVA  AGROPECUARIA EL ESCOBAL,215599000221,HORTIGAL,HORTIGAL
RAMIRIQUÍ,215599000140,INSTITUCIÓN EDUCATIVA  AGROPECUARIA EL ESCOBAL,215599000069,SAN ANTONIO,CASERIO SAN ANTONIO
RAMIRIQUÍ,215599000140,INSTITUCIÓN EDUCATIVA  AGROPECUARIA EL ESCOBAL,215599000051,GUAYABAL,CASERIO FATIMA
RÁQUIRA,115600000014,INSTITUCIÓN  EDUCATIVA SAN ANTONIO,215600000302,RESGUARDO OCCIDENTE,RESGUARDO OCCIDENTE
RÁQUIRA,115600000014,INSTITUCIÓN  EDUCATIVA SAN ANTONIO,215600000116,PUEBLO VIEJO,PUEBLO VIEJO
RÁQUIRA,115600000014,INSTITUCIÓN  EDUCATIVA SAN ANTONIO,215600000043,TORRES DE SAN PEDRO,TORRES DE SAN PEDRO
RÁQUIRA,115600000014,INSTITUCIÓN  EDUCATIVA SAN ANTONIO,215600000159,QUICAGOTA,QUICAGOTA
RÁQUIRA,115600000014,INSTITUCIÓN  EDUCATIVA SAN ANTONIO,215600000094,OLLERIAS,OLLERIAS
RÁQUIRA,115600000014,INSTITUCIÓN  EDUCATIVA SAN ANTONIO,215600000060,MIRQUE,MIRQUE
RÁQUIRA,115600000014,INSTITUCIÓN  EDUCATIVA SAN ANTONIO,215600000027,SAN CAYETANO,SAN CAYETANO
RÁQUIRA,215600000311,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA CANDELARIA,215600000311,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA CANDELARIA SEDE PRINCIPAL,CANDELARIA
RÁQUIRA,215600000311,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA CANDELARIA,215600000264,AGUA BUENA,AGUA BUENA
RÁQUIRA,215600000311,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA CANDELARIA,215600000132,ROA,ROA
RÁQUIRA,215600000311,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA CANDELARIA,215600000272,CHINGUICHANGA,CHINGUICHANGA
RÁQUIRA,215600000311,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA CANDELARIA,215600000035,CASA BLANCA,CASA BLANCA
RÁQUIRA,215600000311,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA CANDELARIA,215600000256,GACHANECA,GACHANECA
RÁQUIRA,215600000311,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA CANDELARIA,215600000051,FIRITA PEÑA ABAJO,FIRITA PEÑA ABAJO
RÁQUIRA,215600000311,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA CANDELARIA,215600000167,FIRITA PEÑA ARRIBA,FIRITA PEÑA ARRIBA
RÁQUIRA,215600000311,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA CANDELARIA,215600000086,FARFAN,FARFAN
RÁQUIRA,215600000311,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA CANDELARIA,215600000230,MORTIÑO,MORTIÑO
RONDÓN,215621000035,INSTITUCIÓN EDUCATIVA RANCHO GRANDE,215621000035,INSTITUCIÓN EDUCATIVA RANCHO GRANDE SEDE PRINCIPAL,RICAURTE
RONDÓN,215621000035,INSTITUCIÓN EDUCATIVA RANCHO GRANDE,215621000248,QUEBRADA HONDA,SAN ISIDRO
RONDÓN,215621000035,INSTITUCIÓN EDUCATIVA RANCHO GRANDE,215621000043,SAN ISIDRO,SAN ISIDRO
RONDÓN,215621000035,INSTITUCIÓN EDUCATIVA RANCHO GRANDE,215621000159,SAN IGNACIO,SAN IGNACIO
RONDÓN,315621000218,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA SAN RAFAEL,215621000230,JUNIN ALTO,JUNIN
RONDÓN,315621000218,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA SAN RAFAEL,215621000124,SAN ANTONIO BAJO,SAN ANTONIO
RONDÓN,315621000218,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA SAN RAFAEL,215621000175,SAN ANTONIO ALTO,SAN ANTONIO
RONDÓN,315621000218,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA SAN RAFAEL,215621000078,ANTONIO NARIÑO,NARIÑO
RONDÓN,315621000218,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA SAN RAFAEL,215621000060,SAN JOSE,SAN JOSE
RONDÓN,315621000218,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA SAN RAFAEL,215621000167,BOLIVAR,BOLIVAR
RONDÓN,315621000218,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA SAN RAFAEL,215621000108,GRANADA ORIENTE,GRANADA
RONDÓN,315621000218,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA SAN RAFAEL,215621000051,GRANADA OCCIDENTE,GRANADA
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000312,COLEGIO BASICO CARRIZAL,TIBISTA
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000398,TIBISTA CENTRO,TIBISTA
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000134,PANTANOS MEDIOS,PANTANOS
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000126,MONSOBA,PANTANOS
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000614,RESGUARDO ALTO,RESGUARDO
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000231,LA ESPERANZA,PIRE
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000223,EL ARRAYAN,PIRE
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000151,ESCOBAL BAJO,ESCOBAL
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000169,ESCOBAL ALTO,ESCOBAL
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000142,ESCOBAL CENTRO,ESCOBAL
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000631,RESGUARDO BAJO,RESGUARDO
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,415632000575,COLEGIO RURAL  DE VELANDIA,VELANDIA
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000185,LA PALMA,VELANDIA
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000347,FRANCISCO DE PAULA SANTANDER,VELANDIA
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000193,LA POLONIA,TIBISTA
SABOYÁ,215632000592,INSTITUCIÓN  EDUCATIVA NORMAL SUPERIOR,215632000622,LA ROSITA BAJO,LA ROSITA BAJO
SABOYÁ,215632000657,INSTITUCIÓN  EDUCATIVA JUAN PABLO II,215632000657,INSTITUCIÓN EDUCATIVA JUAN PABLO II SEDE PRINCIPAL,MOLINO
SABOYÁ,215632000657,INSTITUCIÓN  EDUCATIVA JUAN PABLO II,215632000461,BUENOS AIRES,MOLINO
SABOYÁ,215632000657,INSTITUCIÓN  EDUCATIVA JUAN PABLO II,215632000291,LOS ALPES,MOLINO
SABOYÁ,215632000657,INSTITUCIÓN  EDUCATIVA JUAN PABLO II,215632000401,MOLINO BAJO O EL PINO,MOLINO
SABOYÁ,215632000665,INSTITUCIÓN  EDUCATIVA SAN ISIDRO,215632000665,INSTITUCIÓN EDUCATIVA  SAN ISIDRO SEDE PRINCIPAL,PUENTE DE TIERRA
SABOYÁ,215632000665,INSTITUCIÓN  EDUCATIVA SAN ISIDRO,215632000479,SAN ISIDRO,PUENTE DE TIERRA
SABOYÁ,215632000665,INSTITUCIÓN  EDUCATIVA SAN ISIDRO,215632000371,PUENTE DE TIERRA CENTRO,PUENTE DE TIERRA
SABOYÁ,215632000665,INSTITUCIÓN  EDUCATIVA SAN ISIDRO,215632000436,LA LAGUNA,PUENTE DE TIERRA
SABOYÁ,215632000665,INSTITUCIÓN  EDUCATIVA SAN ISIDRO,215632000304,SANTA INES,VINCULO
SABOYÁ,215632000665,INSTITUCIÓN  EDUCATIVA SAN ISIDRO,215632000444,VINCULO ORIENTAL,VÍNCULO
SABOYÁ,215632000665,INSTITUCIÓN  EDUCATIVA SAN ISIDRO,215632000215,ANTONIO RICAURTE,VINCULO
SABOYÁ,215632000673,INSTITUCIÓN  EDUCATIVA SAN MARCOS,215632000673,INSTITUCIÓN EDUCATIVA SAN MARCOS SEDE PRINCIPAL,MATA DE MORA
SABOYÁ,215632000673,INSTITUCIÓN  EDUCATIVA SAN MARCOS,215632000274,CASA BLANCA,MATA DE MORA
SABOYÁ,215632000673,INSTITUCIÓN  EDUCATIVA SAN MARCOS,215632000321,CUCHAROS,MATA DE MORA
SABOYÁ,215632000673,INSTITUCIÓN  EDUCATIVA SAN MARCOS,215632000258,CERRAJAL,MATA DE MORA
SABOYÁ,215632000673,INSTITUCIÓN  EDUCATIVA SAN MARCOS,215632000495,SAN JOSE,MATA DE MORA
SABOYÁ,215632000681,INSTITUCIÓN  EDUCATIVA JOSE MARIA CORDOBA,215632000681,INSTITUCIÓN  JOSE MARIA CORDOBA SEDE PRINCIPAL,INSPECCIÓN MERCHAN
SABOYÁ,215632000681,INSTITUCIÓN  EDUCATIVA JOSE MARIA CORDOBA,215632000096,FRAY MIGUEL DIAZ,INSPECCIÓN MERCHAN
SABOYÁ,215632000681,INSTITUCIÓN  EDUCATIVA JOSE MARIA CORDOBA,215632000053,SAN VICENTE,MERCHAN
SABOYÁ,215632000681,INSTITUCIÓN  EDUCATIVA JOSE MARIA CORDOBA,215632000061,SAN JUAN BAUTISTA DE LA SALLE,MERCHAN
SABOYÁ,215632000681,INSTITUCIÓN  EDUCATIVA JOSE MARIA CORDOBA,215632000771,BARRANCO NEGRO,MERCHAN SECTOR BARRANCO NEGRO
SABOYÁ,215632000681,INSTITUCIÓN  EDUCATIVA JOSE MARIA CORDOBA,215632000088,CHEBRE,MERCHAN SECTOR CHEBRE
SABOYÁ,215632000681,INSTITUCIÓN  EDUCATIVA JOSE MARIA CORDOBA,215632000568,SAN LUIS CARDONAL,MERCHAN SECTOR SAN LUIS CARDONAL
SABOYÁ,215632000681,INSTITUCIÓN  EDUCATIVA JOSE MARIA CORDOBA,215632000118,MERCHAN BAJO,MERCHAN SECTOR BAJO
SABOYÁ,215632000681,INSTITUCIÓN  EDUCATIVA JOSE MARIA CORDOBA,215632000452,MORAVIA,VINCULO
SABOYÁ,415632000516,INSTITUCIÓN  EDUCATIVA GARAVITO,215632000339,LA LUCERA,LA LAJITA
SABOYÁ,415632000516,INSTITUCIÓN  EDUCATIVA GARAVITO,215632000355,LAS GRADAS,MONTE DE LUZ
SABOYÁ,415632000516,INSTITUCIÓN  EDUCATIVA GARAVITO,215632000584,LOMA DE PAJA,LA LAJITA
SABOYÁ,415632000516,INSTITUCIÓN  EDUCATIVA GARAVITO,215632000282,MONTE DE LUZ CENTRO,MONTE DE LUZ CENTRO
SABOYÁ,415632000516,INSTITUCIÓN  EDUCATIVA GARAVITO,415632000516,GARAVITO - SEDE PRINCIPAL,CORREGIMIENTO DE GARAVITO
SABOYÁ,415632000516,INSTITUCIÓN  EDUCATIVA GARAVITO,215632000037,GARAVITO,CORREGIMIENTO DE GARAVITO
SÁCHICA,315638000050,INSTITUCIÓN  EDUCATIVA NUEVA GENERACION,215638000021,QUEBRADA ARRIBA,QUEBRADA ARRIBA
SÁCHICA,315638000050,INSTITUCIÓN  EDUCATIVA NUEVA GENERACION,215638000101,SAN LORENZO,TINTAL
SÁCHICA,315638000050,INSTITUCIÓN  EDUCATIVA NUEVA GENERACION,215638000098,ARRAYAN ALTO,ARRAYAN ALTO
SAMACÁ,115646000019,INSTITUCIÓN EDUCATIVA TECNICA NACIONALIZADA DE SAMACA,215646000188,LAS FABRICAS,SALAMANCA
SAMACÁ,115646000019,INSTITUCIÓN EDUCATIVA TECNICA NACIONALIZADA DE SAMACA,215646000196,DIVINO NIÑO,RUCHICAL
SAMACÁ,115646000019,INSTITUCIÓN EDUCATIVA TECNICA NACIONALIZADA DE SAMACA,215646000099,EL VALLE,HURUVITA SECTOR EL VALLE
SAMACÁ,115646000019,INSTITUCIÓN EDUCATIVA TECNICA NACIONALIZADA DE SAMACA,215646000307,RINCON SANTO,RUCHICAL SECTOR RINCON SANTO
SAMACÁ,115646000019,INSTITUCIÓN EDUCATIVA TECNICA NACIONALIZADA DE SAMACA,215646000072,CHURUVITA,CHURUVITA
SAMACÁ,115646000019,INSTITUCIÓN EDUCATIVA TECNICA NACIONALIZADA DE SAMACA,215646000412,EL INFIERNITO,CHURUVITA SECTOR INFIERNITO
SAMACÁ,115646000019,INSTITUCIÓN EDUCATIVA TECNICA NACIONALIZADA DE SAMACA,415646000357,MAMONAL,SECTOR MAMONAL
SAMACÁ,115646000019,INSTITUCIÓN EDUCATIVA TECNICA NACIONALIZADA DE SAMACA,215646000323,BLANCA NIEVES,TIBAQUIRA
SAMACÁ,115646000019,INSTITUCIÓN EDUCATIVA TECNICA NACIONALIZADA DE SAMACA,215646000331,EL QUITE,EL QUITE
SAMACÁ,215646000137,INSTITUCIÓN EDUCATIVA TECNICA LA LIBERTAD,215646000137,INSTITUCIÓN EDUCATIVA TECNICA LA LIBERTAD SEDE PRINCIPAL,EL GACAL
SAMACÁ,215646000137,INSTITUCIÓN EDUCATIVA TECNICA LA LIBERTAD,215646000153,EL LLANITO,PARAMO CENTRO  LLANITO
SAMACÁ,215646000137,INSTITUCIÓN EDUCATIVA TECNICA LA LIBERTAD,215646000129,GUANTOQUE,GUANTOQUE
SAMACÁ,215646000137,INSTITUCIÓN EDUCATIVA TECNICA LA LIBERTAD,215646000102,TIBAQUIRA,TIBAQUIRA
SAMACÁ,215646000137,INSTITUCIÓN EDUCATIVA TECNICA LA LIBERTAD,215646000145,PARAMO CENTRO,PARAMO CENTRO SECTOR ABEJON
SAMACÁ,215646000137,INSTITUCIÓN EDUCATIVA TECNICA LA LIBERTAD,215646000439,PEÑA DE ÁGUILAS,PEÑA DE ÁGUILAS
SAMACÁ,215646000170,INSTITUCIÓN EDUCATIVA TECNICA  SALAMANCA,215646000170,INSTITUCIÓN EDUCATIVA TECNICA SALAMANCA SEDE PRINCIPAL,"VDA, SALAMANCA"
SAMACÁ,215646000170,INSTITUCIÓN EDUCATIVA TECNICA  SALAMANCA,215646000404,ALTO DEL AIRE,CHORRERAS ALTO
SAMACÁ,215646000170,INSTITUCIÓN EDUCATIVA TECNICA  SALAMANCA,215646000200,CHORRERA,CHORRERA
SAMACÁ,215646000170,INSTITUCIÓN EDUCATIVA TECNICA  SALAMANCA,215646000161,PATAGUY,PATAGUY
SAMACÁ,215646000170,INSTITUCIÓN EDUCATIVA TECNICA  SALAMANCA,215646000218,LOMA REDONDA,LOMA REDONDA
SAMACÁ,215646000170,INSTITUCIÓN EDUCATIVA TECNICA  SALAMANCA,215646000455,RAMA BLANCA,PATAGUY
SAN EDUARDO,315660000012,INSTITUCIÓN EDUCATIVA TECNICA  ANTONIO NARIÑO,215660000018,SAN PABLO,SAN PABLO
SAN EDUARDO,315660000012,INSTITUCIÓN EDUCATIVA TECNICA  ANTONIO NARIÑO,215660000093,BOMBITA,BOMBITA
SAN EDUARDO,315660000012,INSTITUCIÓN EDUCATIVA TECNICA  ANTONIO NARIÑO,215660000123,CARDOSO,CARDOSO
SAN EDUARDO,315660000012,INSTITUCIÓN EDUCATIVA TECNICA  ANTONIO NARIÑO,215660000077,LA LIBERTAD,LA LIBERTAD
SAN EDUARDO,315660000012,INSTITUCIÓN EDUCATIVA TECNICA  ANTONIO NARIÑO,215660000174,LAS CRUCES,SAN PABLO
SAN EDUARDO,315660000012,INSTITUCIÓN EDUCATIVA TECNICA  ANTONIO NARIÑO,215660000182,VILLANUEVA,VILLANUEVA
SAN JOSÉ DE PARE,115664000123,INSTITUCIÓN EDUCATIVA HORIZONTES,215664000080,GUANOMITO,GUANOMITO
SAN JOSÉ DE PARE,115664000123,INSTITUCIÓN EDUCATIVA HORIZONTES,115664000131,SAN ISIDRO ALTO,SAN ISIDRO ALTO
SAN JOSÉ DE PARE,115664000123,INSTITUCIÓN EDUCATIVA HORIZONTES,215664000098,GUANOMO,GUANOMO
SAN JOSÉ DE PARE,115664000123,INSTITUCIÓN EDUCATIVA HORIZONTES,215664000161,SAN ROQUE,SAN ROQUE
SAN JOSÉ DE PARE,115664000123,INSTITUCIÓN EDUCATIVA HORIZONTES,215664000110,BALSA Y RESGUARDO,BALSA Y RESGUARDOS
SAN JOSÉ DE PARE,115664000123,INSTITUCIÓN EDUCATIVA HORIZONTES,215664000039,SAN JACINTO Y CHAPA,SAN JACINTO Y CHAPA
SAN JOSÉ DE PARE,215664000055,INSTITUCION EDUCATIVA TECNICA LA AMISTAD,215664000055,INSTITUCIÓN EDUCATIVA LA AMISTAD SEDE PRINCIPAL,MUÑOS Y CAMACHOS
SAN JOSÉ DE PARE,215664000055,INSTITUCION EDUCATIVA TECNICA LA AMISTAD,215664000063,MACIEGAL,MACIEGAL
SAN JOSÉ DE PARE,215664000055,INSTITUCION EDUCATIVA TECNICA LA AMISTAD,215664000047,SANTO DOMINGO,SANTO DOMINGO
SAN LUIS DE GACENO,115667000027,INSTITUCIÓN EDUCATIVA SAN LUIS DE GACENO,215667000234,EL CARMEN,EL CARMEN
SAN LUIS DE GACENO,115667000027,INSTITUCIÓN EDUCATIVA SAN LUIS DE GACENO,215667000072,EL CAIRO,EL CAIRO
SAN LUIS DE GACENO,115667000027,INSTITUCIÓN EDUCATIVA SAN LUIS DE GACENO,215667000081,GÜICHIRALES,GÜICHIRALES
SAN LUIS DE GACENO,115667000027,INSTITUCIÓN EDUCATIVA SAN LUIS DE GACENO,215667000064,SAN PEDRO,SAN PEDRO
SAN LUIS DE GACENO,115667000027,INSTITUCIÓN EDUCATIVA SAN LUIS DE GACENO,215667000455,SAN PEDRO ARRIBA,SAN PEDRO ARRIBA
SAN LUIS DE GACENO,115667000027,INSTITUCIÓN EDUCATIVA SAN LUIS DE GACENO,215667000498,CUMARAL,CUMARAL
SAN LUIS DE GACENO,115667000027,INSTITUCIÓN EDUCATIVA SAN LUIS DE GACENO,215667000781,EL TRIUNFO,SAN ISIDRO
SAN LUIS DE GACENO,115667000027,INSTITUCIÓN EDUCATIVA SAN LUIS DE GACENO,215667000749,SAN AGUSTÍN DEL CHUY,SAN AGUSTÍN DEL CHUY
SAN LUIS DE GACENO,115667000027,INSTITUCIÓN EDUCATIVA SAN LUIS DE GACENO,215667000552,TONTOGÜÉ,TONTOGÜÉ
SAN LUIS DE GACENO,215667000048,INSTITUCIÓN EDUCATIVA NUEVA ESPERANZA,215667000048,INSTITUCIÓN EDUCATIVA NUEVA ESPERANZA SEDE PRINCIPAL,INSPECCION SANTA TERESA
SAN LUIS DE GACENO,215667000048,INSTITUCIÓN EDUCATIVA NUEVA ESPERANZA,215667000382,GUILLERMO LEON VALENCIA,GAZAPAL
SAN LUIS DE GACENO,215667000048,INSTITUCIÓN EDUCATIVA NUEVA ESPERANZA,215667000765,SAN JOSE,SAN JOSE DE CAFETEROS
SAN LUIS DE GACENO,215667000048,INSTITUCIÓN EDUCATIVA NUEVA ESPERANZA,215667000056,LA COLONIA,LA COLONIA
SAN LUIS DE GACENO,215667000048,INSTITUCIÓN EDUCATIVA NUEVA ESPERANZA,215667000102,LA PIÑUELA,LA PIÑUELA
SAN LUIS DE GACENO,215667000048,INSTITUCIÓN EDUCATIVA NUEVA ESPERANZA,215667000501,MARAÑAL,MARAÑAL
SAN LUIS DE GACENO,215667000048,INSTITUCIÓN EDUCATIVA NUEVA ESPERANZA,215667000293,SAN JOSE DE CAFETEROS,SAN JOSE DE CAFETEROS
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000790,EL TESORO,EL TESORO
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000587,SAN JOSE DEL CHUY,SAN JOSE DEL CHUY
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000412,GUAMALITO,GUAMALITO
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000196,LA MESA DEL GUAVIO,LA MESA DEL GUAVIO
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000200,MONUMENTO,MONUMENTO
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000218,COLEGIO EDUCACION BASICA SAN CARLOS DEL GUAVIO,SAN CARLOS DEL GUAVIO
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000421,SAN ANTONIO,SAN ANTONIO
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000170,CAÑO GRANDE,CAÑO GRANDE
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000536,PUERTO RICO,PUERTO RICO
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000188,HORIZONTES,HORIZONTES
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000447,BUENAVISTA,BUENAVISTA
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000161,RIO CHIQUITO,RIO CHIQUITO
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000251,LA DORADA DEL GUAVIO,DORADA DEL GUAVIO
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000226,GUAMAL,GUAMAL
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000374,LA ESMERALDA,CAÑO TIGRE
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000277,LA FRONTERA,LA FRONTERA
SAN LUIS DE GACENO,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS,215667000153,INSTITUCIÓN EDUCATIVA TELEPALMERITAS SEDE PRINCIPAL,PALMERITAS
SAN MATEO,115673000012,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR,215673000271,MIRADERO,ALFARO
SAN MATEO,115673000012,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR,215673000165,EL VIJAL,EL VIJAL
SAN MATEO,115673000012,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR,215673000041,SAN ANTONIO,ALFARO
SAN MATEO,115673000012,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR,215673000092,LA PALMA,LA PALMA
SAN MATEO,115673000012,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR,215673000254,LAGUNITAS,CENTRO
SAN MATEO,115673000012,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR,215673000084,PEÑUELA No. 1,PEÑUELA
SAN MATEO,115673000012,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR,215673000076,PEÑUELA No. 2,PEÑUELA
SAN MATEO,115673000012,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR,215673000068,SAN JOSE,SAN JOSE
SAN MATEO,215673000025,INSTITUCIÓN EDUCATIVA EL CHAPETON,215673000025,INSTITUCIÓN EDUCATIVA  EL CHAPETON SEDE PRINCIPAL,CUICAS BURAGA
SAN MATEO,215673000025,INSTITUCIÓN EDUCATIVA EL CHAPETON,215673000394,CUICAS BURAGA,CUICAS BURAGA
SAN MATEO,215673000025,INSTITUCIÓN EDUCATIVA EL CHAPETON,215673000173,CUICAS RAMADA,CUICAS RAMADA
SAN MATEO,215673000025,INSTITUCIÓN EDUCATIVA EL CHAPETON,215673000416,PALO BLANCO,CONCORDIA
SAN MATEO,215673000025,INSTITUCIÓN EDUCATIVA EL CHAPETON,215673000211,LOS PATIOS,LA FLORESTA
SAN MATEO,215673000025,INSTITUCIÓN EDUCATIVA EL CHAPETON,215673000149,EL NARANJAL,CUICAS BURAGA
SAN MATEO,215673000025,INSTITUCIÓN EDUCATIVA EL CHAPETON,215673000386,MONTERREDONDO 2,MONTERREDONDO
SAN MATEO,215673000025,INSTITUCIÓN EDUCATIVA EL CHAPETON,215673000246,MONTERREDONDO 1,MONTERREDONDO
SAN MATEO,215673000220,INSTITUCIÓN EDUCATIVA PAZ Y LIBERTAD,215673000220,INSTITUCIÓN EDUCATIVA  PAZ Y LIBERTAD   SEDE PRINCIPAL,LA FLORESTA
SAN MATEO,215673000220,INSTITUCIÓN EDUCATIVA PAZ Y LIBERTAD,215673000131,LOS HIGUERONES,LA FLORESTA
SAN MATEO,215673000220,INSTITUCIÓN EDUCATIVA PAZ Y LIBERTAD,215673000190,EL CASCAJAL,EL CASCAJAL
SAN MATEO,215673000220,INSTITUCIÓN EDUCATIVA PAZ Y LIBERTAD,215673000114,HATICO LAGUNA,EL HATICO
SAN MATEO,215673000220,INSTITUCIÓN EDUCATIVA PAZ Y LIBERTAD,215673000360,HATICO HOYA DE DUARTES,EL HATICO
SAN MATEO,215673000220,INSTITUCIÓN EDUCATIVA PAZ Y LIBERTAD,215673000262,CONCORDIA,CONCORDIA
SAN MATEO,215673000220,INSTITUCIÓN EDUCATIVA PAZ Y LIBERTAD,215673000203,EL GUAYABAL,EL GUAYABAL
SAN MATEO,215673000220,INSTITUCIÓN EDUCATIVA PAZ Y LIBERTAD,215673000106,PORTON BLANCO,LA PALMA
